X,Y,ObjectId,ogcfid,title,description,url_1,create_date,last_date,numeric_1,date_1,date_2,list_1,datum_exportu,GlobalID
1847344.7011,6304143.7767,739,9102,Stanislav Vrána,"lékař v Brně; plukovník zdravotnictva ve výslužbě",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14729,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1874/05/06 00:00:00+00,1939/07/05 00:00:00+00,54,2023/08/17 00:00:00+00,{42D456A8-E789-4E11-BAC3-693F4974945B}
1847264.974,6303512.4266,740,9103,Emanuel Vrtílek,státní městský lékař v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=17472,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1885/03/20 00:00:00+00,1964/08/27 00:00:00+00,54,2023/08/17 00:00:00+00,{4BDE7B87-82C8-4118-A368-10D17558467A}
1847279.9688,6303908.0258,741,9104,Marie Walterová,brněnská herečka a pedagožka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=601,2019/02/21 00:00:00+00,2023/03/24 00:00:00+00,,1897/04/02 00:00:00+00,1978/07/20 00:00:00+00,63,2023/08/17 00:00:00+00,{693D95CA-C8C0-4E7B-B135-398899B0906B}
1846686.1016,6303984.2364,742,9105,Milada Weinbergerová,koncertní sopranistka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=20974,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1914/02/25 00:00:00+00,1995/01/23 00:00:00+00,63,2023/08/17 00:00:00+00,{66831519-0300-4162-AF19-99395EFCB698}
1847298.4923,6303521.7907,743,9106,František Werner,lékař,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31287,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1918/09/30 00:00:00+00,1994/02/06 00:00:00+00,54,2023/08/17 00:00:00+00,{7E7ECFC3-DD66-4FA5-B4E5-A5FC265E163F}
1847429.8605,6303652.7699,744,9107,František Bořivoj Wurm,"komerční rada; ředitel banky Slavia v Brně",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10503,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1857/06/17 00:00:00+00,1939/04/23 00:00:00+00,61,2023/08/17 00:00:00+00,{4ABAD1AB-4FBC-48C1-9828-4AA1A12E10E8}
1847429.8716,6303652.6507,745,9109,Jaromír Wurm,úředník,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=29536,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1890/01/30 00:00:00+00,1981/09/17 00:00:00+00,67,2023/08/17 00:00:00+00,{CB2A1895-BB9A-4C9D-ACFF-0B0BB046886B}
1847429.8716,6303652.6677,746,9110,Jindřiška Wurmová,"spisovatelka; pracovnice v mezinárodním mírovém hnutí",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10504,2019/02/21 00:00:00+00,2023/03/24 00:00:00+00,,1863/02/08 00:00:00+00,1953/05/19 00:00:00+00,63,2023/08/17 00:00:00+00,{C0BB07FF-C2CE-470D-B7A4-7936CCEDCAF5}
1847218.0529,6303697.3437,747,9111,Richard Würz,lékař,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=17474,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1899/12/31 00:00:00+00,1978/11/21 00:00:00+00,54,2023/08/17 00:00:00+00,{3EB39C23-5E14-4A82-8AB0-ADFA89C89F52}
1847444.0203,6303656.0218,748,9112,Marko Zahradníček,speleolog,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31943,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1943/11/23 00:00:00+00,1970/08/29 00:00:00+00,64,2023/08/17 00:00:00+00,{AD8C98D9-496B-4B70-83FD-47D9FBF01FF4}
1847244.8252,6303532.8574,749,9113,Karel Zahradník,"matematik, profesor; v letech 1899–1901 rektor brněnské české techniky",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=453,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1848/04/16 00:00:00+00,1916/04/22 00:00:00+00,65,2023/08/17 00:00:00+00,{9CE68BBB-3AA4-45B0-B247-B6B81A34260D}
1846998.3861,6304058.2171,750,9114,Josef Zamazal,akademický malíř a kreslíř v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1766,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1899/06/20 00:00:00+00,1971/02/16 00:00:00+00,63,2023/08/17 00:00:00+00,{316A43FA-4FAE-4B55-A912-7D29DEA07536}
1847165.3876,6304023.6189,751,9115,František Zapletal,"moravskoslezský vrchní státní zástupce, poslanec Moravského zemského sněmu, dvorní rada",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31518,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1826/07/12 00:00:00+00,1898/03/22 00:00:00+00,61,2023/08/17 00:00:00+00,{B0B31DBD-14F6-4038-86F6-A221C48B9E6C}
1847165.3876,6304023.5678,752,9116,Vladimír Zapletal,rada vrchního zemského soudu,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31534,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,,,61,2023/08/17 00:00:00+00,{AB21819B-5683-4B9F-B750-BB65C0AFAAD3}
1847237.1108,6303081.3494,753,9117,Jaroslav Zatloukal,"učitel, básník",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1574,2019/02/21 00:00:00+00,2023/06/13 00:00:00+00,,1905/03/06 00:00:00+00,1958/09/23 00:00:00+00,63,2023/08/17 00:00:00+00,{D1F720AA-AA62-433F-917D-58A4BDF33C17}
1847329.506,6304170.0322,754,9118,Florián Zedník,"poslanec, konzervativní politik, stavitel, starosta první sokolské župy moravské a průkopník češství v Brně",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=458,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1824/06/02 00:00:00+00,1879/11/25 00:00:00+00,61,2023/08/17 00:00:00+00,{BF8B18C7-10EE-42D5-AD29-5F7E3B46E837}
1847329.5171,6304169.9811,755,9119,Antonie Zedníková,dobrovolná pracovnice v oblasti sociální a kulturní,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=19223,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1861/02/17 00:00:00+00,1944/02/22 00:00:00+00,67,2023/08/17 00:00:00+00,{F38F46FD-DFDC-4FB6-ADA8-D36AE4C495BE}
1847329.4614,6304169.9981,756,9120,Božena Zedníková,pracovnice a mecenáška v sociální oblasti,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=728,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1863/02/01 00:00:00+00,1945/02/11 00:00:00+00,67,2023/08/17 00:00:00+00,{F175C249-B809-4D16-9C2B-FE0364A333E1}
1847329.4614,6304169.9981,757,9121,Ludmila Zedníková,mecenáška v sociální oblasti,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=729,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1868/12/21 00:00:00+00,1945/07/22 00:00:00+00,67,2023/08/17 00:00:00+00,{F1D23A2C-2B7B-4B11-BE07-3D4A65563A67}
1847492.7226,6303895.0177,758,9122,František Zeibert,"katolický kněz, děkan brněnské kapituly, papežský prelát, biskupský rada, ředitel brněnského biskupského alumnátu, profesor církevních dějin a kanonického práva, člen zemské školní rady",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3711,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1830/09/30 00:00:00+00,1901/05/12 00:00:00+00,53,2023/08/17 00:00:00+00,{9DA21239-CFDC-4B39-8308-47152C2080CE}
1847342.586,6303656.6518,759,9123,Ignác (Ignát) Zháněl,"kněz, spisovatel",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=24687,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1863/06/11 00:00:00+00,1930/11/30 00:00:00+00,52,2023/08/17 00:00:00+00,{D094C2EC-04B9-4A43-AB44-42217DF18426}
1847444.588,6303561.9202,760,9125,Rudolf Zöllner,obchodník v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=18272,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1866/03/26 00:00:00+00,1938/11/04 00:00:00+00,60,2023/08/17 00:00:00+00,{2D8B5F03-CF27-4F0A-9435-C8F0DC140354}
1847306.73,6303780.2947,761,9126,Jan Žák,lékař (internista se specializací na vektorkardiografickou diagnostiku),https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31832,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1921/05/04 00:00:00+00,2011/04/11 00:00:00+00,54,2023/08/17 00:00:00+00,{AFA28D39-398D-4677-AEDD-1094DB0A1278}
1847359.9964,6304083.1101,762,9127,Vladimír Vavřinec Žila,diplomovaný sládek,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=20011,2019/02/21 00:00:00+00,2020/09/25 00:00:00+00,,1889/09/29 00:00:00+00,,64,2023/08/17 00:00:00+00,{83BB313F-7A9C-4236-A235-4623A475DDF3}
1847194.9096,6303842.6617,763,9128,Karel Žofka,"majitel instalatérského závodu v Brně, spolumajitel velkostatku Jehnice (dnes Brno-Jehnice)",,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1887/01/28 00:00:00+00,1966/06/12 00:00:00+00,60,2023/08/17 00:00:00+00,{3AF8D93C-0BD9-411A-A79E-8295C9D6CE03}
1847385.533,6303718.7795,764,9129,Věra Avratová (Nermutová),balerína a choreografka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=19401,2019/02/21 00:00:00+00,2023/03/24 00:00:00+00,,1927/02/04 00:00:00+00,2007/01/14 00:00:00+00,63,2023/08/17 00:00:00+00,{35185384-864A-41CE-98EA-24892814E76C}
1847519.9959,6303858.8026,765,9130,Ludmila Babánková,herečka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3131,2019/02/21 00:00:00+00,2023/03/24 00:00:00+00,,1889/11/07 00:00:00+00,1969/02/07 00:00:00+00,63,2023/08/17 00:00:00+00,{A89D2E49-0F8B-4FD5-A9D3-464F9B730D8C}
1847199.6963,6303703.7796,766,9131,Emil František Boreček,"kapucín, římskokatolický kněz; perzekuce po roce 1948",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=32092,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1915/06/06 00:00:00+00,2001/05/19 00:00:00+00,52,2023/08/17 00:00:00+00,{880A8C9C-5603-47B8-9738-ED0A1F6061B8}
1847465.9836,6303840.5334,767,9132,Karel Banďouch,brněnský malíř,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=28615,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1893/09/15 00:00:00+00,1971/04/10 00:00:00+00,63,2023/08/17 00:00:00+00,{D7F3F05F-DDCF-4855-B137-CACED2707668}
1846744.4664,6304052.2066,768,9133,Emanuel Barša,"právník; dlouholetý funkcionář KSČ v Brně",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2438,2019/02/21 00:00:00+00,2019/02/21 00:00:00+00,,1910/01/23 00:00:00+00,1971/04/08 00:00:00+00,61,2023/08/17 00:00:00+00,{563D1E3B-A249-4A97-97BA-5115F23A24CA}
1847275.26,6303601.9818,769,9134,Karel Čupr,"profesor matematiky na České vysoké škole technické v Brně, její rektor v letech 1933–1935; popularizátor a historik vědy",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2019,2019/02/22 00:00:00+00,2019/02/22 00:00:00+00,,1883/12/27 00:00:00+00,1956/09/22 00:00:00+00,65,2023/08/17 00:00:00+00,{99BCCEA4-71C7-49E1-95FA-73DE38A69506}
